company_name,date,rating,channel,title,description
1232 Union Street,2025-03-09,5,Airbnb,,"We had a great stay at this Airbnb! The home was spacious and easily accommodated our group, with plenty of room. The beds were super comfortable, and everything inside was updated and beautifully decorated, making it feel modern and inviting.<br/>The hosts truly thought of everything—we had everything we could possibly need during our stay, which made it even more convenient and enjoyable. The location was incredibly close to Lucas Oil Stadium, which was perfect for attending the Supercross race. <br/>Overall, this was a fantastic place to stay, especially for events downtown. We would definitely stay here again!"
Unit 110,2023-07-23,4,Airbnb,,It was a cute place and very clean. It was in an apt complex and they were redoing the roof. Up early on Saturday due to the roofers and had to move my vehicle twice. No fault of the air Bnb. You can hear the people above walking around.  I felt safe. Kitchen was fully furnished.  I would stay again.
42 S Holmes,2024-11-03,4,Airbnb,,"Place looked just like the photos. Was convenient to get to the heart of the city via car. Not the fault of the owner, but a few things to note for future renters: this place was very noisy, inside you could hear everything in the other duplex, their iPhone alarm woke us up. Outside you’re less than a block from a very active train track, there are lots of barking dogs, and some neighbor had chickens including crowing roosters all day long."
4452 Carrollton,2024-01-13,5,Airbnb,,The place was as advertised. Responsive and helpful host. It was the perfect getaway located close to everything in broad ripple. We will stay here again given the chance.
College ,2024-08-04,5,Airbnb,,"Highly recommend this place! Great interior, packed with amenities and lots of space. Host is great and responsive. 10/01"
Woodland,2024-12-01,5,Airbnb,,We had a couple issues but the host was very responsive and made it right and fixed us right up quickly. Very understanding and caring.
44 S Holmes,2023-06-11,5,Airbnb,,"The house was adorable, and we were thankful for the parking in the back."
Unit 262,2023-03-25,5,Airbnb,,My family and I enjoyed our stay. It's a short distance from restaurants and stores. Very peaceful and quiet neighborhood.
5827 North College,2019-05-29,5,Airbnb,,Kathy's home is lovely. I really enjoyed my stay.
Woodland,2022-11-09,5,Airbnb,,A+ as described.
Primrose Ave,2025-03-23,5,Airbnb,,Would definitely come back! Felt like home!
1232 Union Street,2024-11-10,5,Airbnb,,"Property was very nice with easy street parking in front. Beds were comfortable and overall place was very spacious for our party of 4 adults, would be comfortable for 6 adults. Easy walk to downtown Indianapolis. A few nice restaurants a short walk away. Easy drive to areas with great coffee, beer and restaurants- Fountain Square. We would consider this property for a future visit to Indianapolis."
330 E Caven,2024-07-15,5,Airbnb,,"Great host and lovely house! We had an issue in the neighborhood, but host was communicative and responsive — all we could ask for."
Unit 110,2022-09-25,5,Airbnb,,Enjoyed my stay. The unit was clean and Gabriel was very responsive
4452 Carrollton,2024-05-27,5,Airbnb,,Great space and great location. We had a wonderful time at this home.
1230 Union Street,2025-01-20,1,Vrbo,,"So first off getting there was easy. Parking up front the first day was available. We got in and tried to set up the air mattress but to our surprise there was a huge hole in it. I reached out to the property and this is the response “ I sincerely apologize for the inconvenience regarding the Internet and the air mattress. We will address these issues promptly.” the issue wasn’t addressed and we found out only a few hours after checking in. Nothing was resolved Thursday when it happened and Monday still no new update. Also the Internet was out for 2 out 4 nights we had booked. The walls are paper thin and we could hear the neighbors running up and down the stairs and the baby cry all night long. There is a train that passes by that was loud but we were up already so it wasn’t too bad. Hot water ran out after 2 showers. It definitely did not sleep 6, beds were hard and I could feel the metal frame underneath. "
Southridge,2024-06-24,4,Airbnb,,We loved the clean interior. We appreciated the host's responsiveness. Quiet neighborhood. Only thing is the exterior could use some landscaping maintenance. Exterior did not match the interior. Walkable to downtown Westfield and biking trails.
Carson,2023-10-04,5,Airbnb,,It’s in a good area and the house was nice
5827 North College,2019-11-03,5,Airbnb,,"This home is cozy and chic, it was a perfect option for a quick overnight in Indy. Our host Kathy made us feel very welcome. The bed and pillows were extremely comfortable. The dog Mac was also a huge bonus!"
N. New Jersey ,2024-10-25,5,Vrbo,,
5827 North College,2019-08-15,5,Airbnb,,Kathy is an awesome and kind host! I had a last-minute request while I was on the plane heading to Indy. She was super cool about staying up really late so that I could check-in. The bed was comfy and the location was perfect. Very close to areas I needed to be for business. I've added to my favorite list of places I'll stay when in Indy.
30 Village Court,2023-08-13,5,Airbnb,,Lovely house! All of the instructions were very clear and the communications were proactive. Was perfect for our time in Zionsville!
1232 Union Street,2025-02-01,5,Airbnb,,Very good location. Easy check in.
10th St,2023-06-07,5,Airbnb,,I loved my stay in this beautiful AirBnb.  I felt at home immediately.  Everything was just like the photos - the host was super responsive and I will definitely be coming back!
Primrose Ave,2024-07-29,5,Airbnb,,"really cute place, not far from downtown. firepit in backyard is really nice touch! neighborhood doesnt seem the best but we had no issues!"
Woodland,2025-03-30,5,Airbnb,,Very comfortable and clean! Comfortable neighborhood. The Hosts were very friendly. Hosts checked in daily via message for any concerns. Fortunately there were no concerns. I’d most definitely stay again. This is a do recommend!
305 Parkway,2024-05-02,5,Airbnb,,Four team members attending a conference & expo at the Indianapolis Convention Center needing a convenient place to stay.  Met our needs perfectly.
Woodland,2025-03-23,5,Airbnb,,Perfect fit for what we needed
Brentwood Property Group,2024-01-24,5,Google,,
Grandview,2023-10-15,5,Airbnb,,We had a wonderful time! It was a great home to spend the weekend with so much to do with only a minutes drive and/or walk!
Unit 262,2022-05-01,5,Airbnb,,"Communication was amazing , the apartment was very neat and clean we really enjoyed our time ! i would definitely recommend staying here !"
1620 Walden Court,2024-07-03,5,Airbnb,,Great stay. Perfect for families with kids. Clean and with all amenities. Close to restaurants and groceries.
Unit 262,2022-04-26,5,Airbnb,,Great remodeled unit! Super clean and close to airport!
44 S Holmes,2023-03-05,5,Airbnb,,"I loved this unit , everything so clean so nice very quiet & peaceful"
2836 N. Washington ,2023-03-26,5,Airbnb,,My sisters and I stayed at this beautiful home over the weekend. It was absolutely beautiful and looks exactly like the pictures. Gabriel reached out to me several time before and while I was there to check on us and make sure we had everything we need. He’s such a great host. Highly recommend staying at one of his properties and I will definitely be booking with him again.. thanks for everything Gabriel!!!
Pleasant ,2024-04-19,5,Airbnb,,"The house was the perfect setup for a group of coworkers! We were in town for a conference and hotel prices can be absurd. Our stay was affordable and had incredible amenities and common areas for us to enjoy. We are used to being cooped up in our small rooms outside of conference show hours which made the idea of an airbnb so appealing. The layout and ratio of rooms to bathrooms made it easy for a large group to stay comfortably and get ready quickly - huge plus! The rooftop bar was a serious game changer and a unique feature. The neighborhood is a little rough but we made sure to be respectful and the neighbors kept to themselves. Home Base has done a nice job of fortifying the property so, once inside, feels incredibly safe."
Lake Ridge,2024-10-22,4,Vrbo,Clean and Beatiful area,"Condo was clean and is in a beautiful, quiet and peaceful area.  It is an older unit and getting a little worn and dated but everything worked and was very clean.  We would stay again."
2834 N. Washington ,2024-09-30,5,Vrbo,"Clean, comfortable, accurate description","The initial task of getting into the property was daunting (it was pouring down rain, dark, and we could not see the house number in front...we had to check the mail laying on the porch to see if it was the correct address.  Then drove around back, saw the number, but the code wouldn't work in back, only in front).  

After that...wonderful.  Very, very clean, even had snacks and cereal bars waiting for us.  The Keurig was provided with K-cups, always an appreciated touch.  TV's in the bedrooms were on ""guest mode"", which was a bit annoying...we couldn't access much of anything on those, but the tv downstairs worked well.  Comfortable beds, clean bathrooms...we would stay here again!"
